,Unnamed: 0,marketplace,customer_id,review_id,product_id,product_parent,product_title,product_category,star_rating,helpful_votes,total_votes,vine,verified_purchase,review_headline,review_body,review_date,helpful_rate,product_type,0,0
929,4015,us,17591732,r2vpa93rldjxdy,b00k5kvc7u,893918642,tommee tippee bottle,baby,5,4,5,n,y,"the nipples don't collapse, there aren't a million pieces ...","the nipples don't collapse, there aren't a million pieces, and they don't leak. everything i need.! note: if the nipples do start to collapse, it's because the little vent has gotten stuck or sealed. simply pinch it from the inside and that fixes the problem. also, i once had the experience where the milk was coming out way too fast. this was because the vent had been turned inside out during cleaning and hadn't popped completely back into place. once i got the little vent to it's proper position, the problem was resolved",2015-03-06,0.8,pacifier,1.1972977379611028e-05,1.2222880891881832e-05
930,18508,US,17639714,R35TF8BSC6EH8L,B000ZEZ2BS,604039789,gumdrop pacifier full-term natural scent blue 5 pack,Baby,5,0,0,N,N,The BEST pacifier EVER!,Got the first one at the hospital where my baby was born and she loves it.  Easy to clean and safe. I highly recommend it.,2009-02-15,0.0,pacifier,0.6854028387652528,0.9975749735534046
931,18503,US,17639714,R3G8SHOOH4YXCP,B000ZEXKJE,996130662,gumdrop pacifier full-term natural scent orange 5 pack,Baby,5,0,0,N,N,The BEST pacifier!,They gave my son this pacifier in the hospital and I had to get him more of them since he loved them. Especially the vanilla ones. I highly recommend them!,2009-02-24,0.0,pacifier,0.6854028387652528,0.005632825933023196
932,1702,US,17663250,R115PTTV49NFC7,B0045I6IA4,246038397,"philips avent bpa free soothie pacifier, 0-3 months, 2 pack, packaging may vary",Baby,5,2,3,N,Y,Always a must have for baby,"these are the only pacifiers my daughter likes at the moment.  I like the different colors they sell too.  Im not into pink much, so my daughter doesnt wear a lot of pink, mostly neutrals or purple.  She gets called a boy often but with these pacifiers now she doesnt.  haha.  my only problem with these is that because they dont have an open handle like most pacifiers do, you have to be careful what paicfier clip to buy, because some are thick and meant to be used on the hard plastic pacis.  but luckily they make paci holders that have a small string to just draw thru.",2015-06-12,0.6666666666666666,pacifier,0.9361135720472556,0.02888283885723674
933,1709,US,17663250,R2YG4GX5SCWFEF,B00DV0MR16,515907812,nuby paci cradle pacifier box,Baby,5,0,0,N,Y,A great accessory,This is great it hangs right in the strap of baby's diaper bag and fits two pacifiers sono always have one handy. It's also cute I was able to match the color to the diaper bag colors. I love that I don't have to dig for pacifiers or clean them when I find them at the bottom of the bag.,2015-06-11,0.0,pacifier,0.9990708185325784,0.9999947197488988
934,1711,US,17663250,R3C1TJDR2IBHGJ,B00B8VXDBS,873727498,philips avent bpa free soothie pacifier,Baby,4,0,0,N,Y,I'm glad I found soothies in different colors,I'm glad I found soothies in different colors. I wish they sold these in two packs because I didn't need four. But I suppose I will always have spares in the future if I need them!,2015-06-11,0.0,pacifier,0.9798531912934828,0.7896024317657193
935,9302,US,17679017,R1T8W3NS8LCHGU,B003CK3LDI,392768822,wubbanub infant pacifier - giraffe,Baby,5,0,0,N,Y,Best WubbaNub,Our daughter uses this all the time. This model stays in her mouth easiest.,2014-08-07,0.0,pacifier,0.25935386102555424,0.3156633526409318
936,9301,US,17679017,RKH364TTSA9CL,B003PCYMP4,911821018,wubbanub lamb infant pacifier,Baby,4,0,0,N,Y,Much better than just a Soothie.,Great Tuesday. Our child has an easy time keeping the soothie in her mouth She also likes the soft stuffed animal portion of it.,2014-08-07,0.0,pacifier,0.41768620139245455,0.593715256836235
937,3612,US,17809381,R19SAQM5HBGJOB,B0047PAHUW,106521272,wubbanub elephant pacifier,Baby,5,0,0,N,Y,Cute AND Useful,"This actually stays in the baby's mouth quite well. And because of it's size, it stays on the baby's chest and off the floor when he does flip it out of his mouth. Not to mention how cute it is. And the nipple part is compatible for the needs of a new born because it is more nipple shaped. I was grateful to be able to use it for my newborn.",2015-03-23,0.0,pacifier,0.25935386102555424,0.9948142488654066
938,2120,us,17809381,r30vvl5p9ssz3k,b00dql6cie,578210015,oxo tot on-the-go wipes dispenser,baby,5,0,0,n,y,five stars,holds the perfect amount of wipes for long trips but fits really easily into the diaper bag.,2015-05-25,0.0,pacifier,0.17899553825278597,0.9913860309705548
939,11035,us,17862984,r26m15c1vuk6nu,b000gku7c0,238950877,baby buddy baby's 1st toothbrush,baby,4,0,0,n,y,seems like it'll do the trick.,"baby doesn't have his teeth yet, but we decided to take a preemptive strike and purchased this for his stocking at christmas. we have the banana one for our older son who has mostly upgraded to an electric kid's brush (2 yr old). these all seem to work the same so it seems like it will be fine. i do think it's tough to brush a younger child's teeth with anything because they're apt to bite you, as we found out with our first. the electric brush once he was a bit older was a bigger hit because he would always see mommy and daddy using our electric toothbrushes.",2014-02-26,0.0,pacifier,0.005177507921592567,0.0016494018290847778
940,11235,US,17862984,R39S0APVWJ2VFQ,B000ROKDC4,460495350,"nuk 2 pack silicone orthodontic bpa free juicy pacifier, size 1",Baby,4,1,2,N,Y,These are some of my preferred pacifiers.,"My first son liked this brand of pacifier a lot so I bought these for my second son after he rejected the ones the hospital gave us. He still isn't a fan, but occasionally he'll suck on one if we encourage it enough. I think it's tough with pacifiers because it's baby's preference, but these seem to be breastfeeding friendly from what I've read and we haven't had any issues with them lasting long term.",2014-02-16,0.5,pacifier,0.42918457542969846,0.982849878423487
941,10832,us,17862984,r2sloqkwp1hdii,b000idslog,574807396,vulli sophie la girafe,baby,5,0,0,n,y,both of my sons love sophie.,"i had sophie with my 29 month old when he was a baby and now his 4.5 month old brother is enjoying her. i think they didn't really start to play with her until 4 months old, but she's a big hit for teething.<br /><br />two notes:<br />1. if you have dogs you need to be careful where this gets left. this is a highly appealing toy to dogs due to how awesome it squeaks.<br /><br />2. do not submerge in water or the squeak stops working for a while. i think we got water in it once trying to clean it and it stopped squeaking- but it eventually dried out and squeaks fine again. i think the bigger issue might be mold because there is a little hole in it so it's a possibility.",2014-03-19,0.0,pacifier,0.7406224652830393,0.6396613409525395
942,4019,us,17883670,r338fezcnc4gel,b001kk6i8m,396695183,wubbanub infant pacifier - red dog,baby,5,0,0,n,y,so cute!,just what we needed to avoid the pacifier from always falling out! nice soft animal makes for a cute lovie!,2015-03-06,0.0,pacifier,0.9858682362758492,0.7534204056792349
943,4045,US,17883670,R13SD97U1Z9DDS,B00O2KV5E4,478654663,wubbanub infant pacifier - reindeer,Baby,5,0,0,N,Y,Perfect!,Just what we needed to avoid the pacifier from always falling out! Nice soft animal makes for a cute lovie!,2015-03-06,0.0,pacifier,0.6854028387652528,0.263173506796835
944,3417,us,17883670,r3nmjml6fzz2e8,b002uxqres,712747703,"nuk seal n go breast milk bags, 50 count",baby,5,0,0,n,y,love it!,no leaks and a great price!,2015-03-31,0.0,pacifier,0.9963530136835144,0.13042487520529017
945,10858,US,17954026,R7C2U44INOFG1,B0018BXH1Y,252448367,elevate by andis 30865 professional tourmaline ionic ceramic 1600 watts hair dryer,Beauty,4,4,5,N,N,Nice Smaller Dryer,"This dryer is attractive, appears well-made, and is fairly small; it would be a good dryer for those limited in space and for travel.  Pros: heat and speed options, moderately quiet motor.  Con: no cool shot button.  If you like this style of dryer, this is a good choice.",2009-03-19,0.8,hair_dryer,0.25935386102555424,0.9666576638908564
946,10859,US,17954026,R1RHYXHZAKRUI9,B000EPHRO8,442401590,remington d-2012 tstudio collection tourmaline and ceramic hair dryer,Beauty,4,1,1,N,Y,Quality Dryer,"This Remington D-2009 T-Studio dryer may be the best value on the market for this type of dryer.   Pros: Low-pitched, quiet motor, not too heavy, variety of heat and speed settings, very well made, dries with relatively low heat.  Cons: High setting so powerful I couldn't use it to style my hair, and although my hair was very straight and sleek using this dryer, I felt it dried out the ends.  Neutral: I prefer a wider barrel opening; this one is quite narrow.  If you want a powerful, quiet, well-made dryer, this is it.  If you want a gentler dryer, this isn't it.",2009-03-19,1.0,hair_dryer,0.25935386102555424,0.9975745506180314
947,11346,US,17975239,R11DT640ZQM7MG,B001T4AZ5G,424813274,"mam glow in the dark night time pacifier bpa free, 6 months",Baby,5,1,2,N,N,Finding pacifier in the dark!,"I love the Mam brand pacifiers and so does my daughter.  They seem to stay in longer at night and my daughter chews on them when shes teething.  One of my biggest challenges with pacifiers (other than losing them all the time) is trying to find them in the crib at night.  Granted, the glow wears off quite a bit during the night but you can generally see that dim glow enough to find it and get it back in their mouth.  A bomus is that my daughter is ansolutely fascinated by the glow.  Eleven dollars seems a bit pricey (as these are listed), I paid about seven.",2014-02-11,0.5,pacifier,0.5854014132282289,0.7957494519055777
948,11085,us,17975239,rw0dwrx7r3lks,b008kw8jje,469689392,keet roundy chair with microsuede ottoman,baby,4,1,2,n,y,cute enough... not sure i'd buy it again though,"i'm not overly wowed by this chair and ottoman for the price (sixty five) but it's cute enough. the fabric will make messes easy to lean up. i'm worried that the fabric will rip easily or will be easy to puncture. it's really low to the ground so we'll probably put taller legs on the chair to fit my daughters height better.  it's really light weight so it can tip easily by leaning back or climbing on it, like most kids do with furniture. my daughter is about 30lbs and fits in it with room to spare and she's a solid build, not lanky.  she can also pick it up and move it around (which tells you how light weight this is).  i'm guessing we'll be able to use this for a year, maybe two at the most.  a good age range for an average child would be 18 months to 4 years max.  unless your child is on the tall/thin side, then maybe up to 5. made in mexico.",2014-02-26,0.5,pacifier,0.3976894663622531,0.9736392760865504
949,12613,US,17983246,R3AWI4YBSZL231,B00EDKT4UU,449819764,wubbanub infant pacifier - tiger,Baby,5,1,2,N,Y,Great item!!! I love it!!!,I love it!!!! Easy to find and hold on to!!!! I use it every day!!!i want to order another one!!!,2013-10-31,0.5,pacifier,0.9999386458274312,0.9999934777934232
950,8919,US,17983246,R2CJGGZMLI6V2B,B0028IDXDS,450475749,wubbanub brown monkey pacifier,Baby,5,0,0,N,N,the best,love this item,2014-08-24,0.0,pacifier,0.9618157664277183,0.9981095354836141
951,18880,US,18057394,R15AFDI8LKH4O9,B00009Q6G6,351828373,Arms Reach Co-Sleeper brand Mini Co-Sleeper Bassinet - Natural,Baby,5,9,10,N,N,A must have for breastfeeding mothers!,"If I had to return all my gifts and keep one, this is the one I would keep.  I got it as a baby-shower gift and have used it until my little one was ready to sleep on her crib at 3 months of age(actually, that's when I was ready to let her go to her crib.. :-).  The co-sleeper was very easy to put together and very simple to attach to our bed.  It was great when my daughter would wake up for her middle-of-the-night feedings.  I would pick her up, feed her and place her back to sleep without ever leaving my bed.  The only thing I was not too thrilled about was the mattress it comes with.  I found it to be a bit hard so I purchased a little pad and cut it to fit.  It worked great!    I highly recommend this item to all mothers, especially if you plan on breasfeeding!  :-)",2005-04-08,0.9,pacifier,0.8545404206644417,0.9906095326396146
952,18864,us,18057394,r1y1kbsg12krv0,b00005bsxi,877460624,safety 1st 900 mhz sight and sound nursery monitor system,baby,4,1,1,n,n,love it!,"update:  i first reviewed this item back in april 2005, when my daughter was 4 months old.  she is now 15 months old and the monitor is still working prefectly well.  we have not had any problems with the night vision nor the sound. we keep the monitor turned on throughout the night and while our daughter takes naps.  the pictures is lighter or darker depending on the sorrounding light, so make sure you adjust it accordingly.  we have a second child on the way and will deffinately be using the monitor with him/her.  if it breaks, we will most deffinately buy another one.  once you have it, you become dependent on it... :-)  feel free to view my 4 stars as a full 5!      i must say i was a bit concerned with getting this monitor after reading previous comments, but i'm glad i did get it!  the picture is clear and the contrast options allows for the brightness of the monitor to be adjusted at night.  i would've given it 5 stars, but every now and then i have a problem with static.  all and all i'm glad i got it and would recommend it to anyone!",2005-04-08,1.0,pacifier,0.9963530136835144,0.9961399769958733
